id,title,original_language,release_date,rd_year,rd_month,rd_month_num,rd_day,rd_weekday,rd_weekday_num,runtime,runtime_cap,ROI,ROI_cap,budget,budget_cap,revenue,revenue_cap,vote_average,vote_average_cap,vote_count,vote_count_cap,popularity,popularity_cap,genres_count,genres_count_cap,prod_comp_count,prod_comp_count_cap,prod_countr_count,prod_countr_count_cap,spok_lang_count,spok_lang_count_cap,cast_size,cast_size_cap,crew_size,crew_size_cap,producer_count,producer_count_cap,director_count,director_count_cap,screenplay_count,screenplay_count_cap,if_franchise,if_homepage,is_dmp_month,is_friday,is_friday,is_thursday,is_wednesday,is_english_spoken,is_Drama,is_Comedy,is_Thriller,is_Action,is_Romance,is_Adventure,is_Crime,is_Science Fiction,is_Horror,is_Family,is_usa_prod,actor_top_freq,producer_top_freq,director_top_freq,screenplay_top_freq,is_prod_comp_top,ti_words_top_freq,ov_ta_words_top_freq
4348.0,Pride & Prejudice,en,2005-09-16,2005,Wrz,9,16,Pt,5,135.0,135.0,3.326712392857143,3.326712392857143,28000000.0,28000000.0,121147947.0,121147947.0,7.8,7.8,1406.0,1406.0,14.439083,14.439083,2.0,2.0,5.0,5.0,3.0,3.0,1.0,1.0,19.0,19.0,20.0,20.0,3,3.0,1,1.0,1,1.0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
9885.0,Wolf Creek,en,2005-01-01,2005,Sty,1,1,Sob,6,99.0,99.0,26.762648,26.762648,1000000.0,1000000.0,27762648.0,27762648.0,6.1,6.1,288.0,288.0,7.483385,7.483385,2.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,7.0,7.0,12.0,12.0,3,3.0,1,1.0,1,1.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
674.0,Harry Potter and the Goblet of Fire,en,2005-11-05,2005,Lis,11,5,Sob,6,157.0,156.0,4.9728069066666665,1.710184543956044,150000000.0,91000000.0,895921036.0,246626793.5,7.5,7.5,5758.0,1982.75,24.903058,20.917070250000002,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,65.0,50.0,30.0,30.0,3,3.0,1,1.0,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0
69.0,Walk the Line,en,2005-09-13,2005,Wrz,9,13,Wt,2,136.0,136.0,5.658531535714285,5.658531535714285,28000000.0,28000000.0,186438883.0,186438883.0,7.3,7.3,732.0,732.0,11.476443,11.476443,3.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,45.0,45.0,65.0,65.0,4,4.0,1,1.0,2,2.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1833.0,Rent,en,2005-11-23,2005,Lis,11,23,Śr,3,135.0,135.0,-0.2082345,-0.2082345,40000000.0,40000000.0,31670620.0,31670620.0,6.7,6.7,159.0,159.0,9.530278,9.530278,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,13.0,13.0,25.0,25.0,12,11.0,1,1.0,1,1.0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
6795.0,Zathura: A Space Adventure,en,2005-11-06,2005,Lis,11,6,Nie,7,101.0,101.0,-0.010438446153846153,-0.010438446153846153,65000000.0,65000000.0,64321501.0,64321501.0,6.1,6.1,808.0,808.0,10.695639,10.695639,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,11.0,11.0,24.0,24.0,3,3.0,1,1.0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0
13499.0,"Yours, Mine & Ours",en,2005-11-23,2005,Lis,11,23,Śr,3,90.0,90.0,0.6006389333333333,0.6006389333333333,45000000.0,45000000.0,72028752.0,72028752.0,5.7,5.7,233.0,233.0,10.238422,10.238422,3.0,3.0,8.0,7.0,1.0,1.0,1.0,1.0,19.0,19.0,3.0,3.0,0,0.0,1,1.0,2,2.0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1
116.0,Match Point,en,2005-10-26,2005,Paź,10,26,Śr,3,124.0,124.0,4.6870916,4.6870916,15000000.0,15000000.0,85306374.0,85306374.0,7.2,7.2,1134.0,1134.0,9.020372,9.020372,4.0,4.0,1.0,1.0,5.0,4.0,1.0,1.0,30.0,30.0,39.0,39.0,4,4.0,1,1.0,0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
411.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",en,2005-12-07,2005,Gru,12,7,Śr,3,143.0,143.0,3.16003865,1.710184543956044,180000000.0,91000000.0,748806957.0,246626793.5,6.7,6.7,2709.0,1982.75,18.13542,18.13542,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,24.0,24.0,29.0,29.0,8,8.0,1,1.0,4,4.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1
254.0,King Kong,en,2005-12-14,2005,Gru,12,14,Śr,3,187.0,156.0,1.6570048309178744,1.710184543956044,207000000.0,91000000.0,550000000.0,246626793.5,6.6,6.6,2403.0,1982.75,19.761164,19.761164,3.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,34.0,34.0,38.0,38.0,4,4.0,1,1.0,0,0.0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
1904.0,Memoirs of a Geisha,en,2005-12-06,2005,Gru,12,6,Wt,2,145.0,145.0,0.9087407294117648,0.9087407294117648,85000000.0,85000000.0,162242962.0,162242962.0,7.3,7.3,670.0,670.0,7.680762,7.680762,3.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,21.0,21.0,15.0,15.0,3,3.0,1,1.0,1,1.0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
19058.0,Down,en,2001-05-11,2001,Maj,5,11,Pt,5,111.0,111.0,-0.9891220666666667,-0.9891220666666667,15000000.0,15000000.0,163169.0,163169.0,4.1,4.149999999999999,18.0,18.0,1.158196,1.158196,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,13.0,13.0,33.0,33.0,5,5.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
9515.0,The Matador,en,2005-05-12,2005,Maj,5,12,Czw,4,96.0,96.0,0.7297244,0.7297244,10000000.0,10000000.0,17297244.0,17297244.0,6.2,6.2,137.0,137.0,3.867472,3.867472,5.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,20.0,20.0,32.0,32.0,17,11.0,1,1.0,0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1
8053.0,The Three Burials of Melquiades Estrada,en,2005-11-17,2005,Lis,11,17,Czw,4,121.0,121.0,-0.19759006666666667,-0.19759006666666667,15000000.0,15000000.0,12036149.0,12036149.0,7.0,7.0,180.0,180.0,9.117934,9.117934,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,16.0,16.0,49.0,49.0,4,4.0,1,1.0,1,1.0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
612.0,Munich,en,2005-12-22,2005,Gru,12,22,Czw,4,164.0,156.0,0.8622701571428572,0.8622701571428572,70000000.0,70000000.0,130358911.0,130358911.0,7.0,7.0,706.0,706.0,9.668761,9.668761,4.0,4.0,7.0,7.0,3.0,3.0,8.0,4.0,19.0,19.0,22.0,22.0,4,4.0,1,1.0,2,2.0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1
9899.0,The Producers,en,2005-12-25,2005,Gru,12,25,Nie,7,134.0,134.0,-0.15425922222222221,-0.15425922222222221,45000000.0,45000000.0,38058335.0,38058335.0,6.1,6.1,153.0,153.0,5.037224,5.037224,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,21.0,21.0,16.0,16.0,4,4.0,1,1.0,2,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
546.0,Transamerica,en,2005-12-23,2005,Gru,12,23,Pt,5,103.0,103.0,12.350369,12.350369,1000000.0,1000000.0,13350369.0,13350369.0,6.9,6.9,149.0,149.0,7.398205,7.398205,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,13.0,13.0,16.0,16.0,4,4.0,1,1.0,1,1.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2800.0,Rumor Has It...,en,2005-12-23,2005,Gru,12,23,Pt,5,97.0,97.0,0.27047945714285715,0.27047945714285715,70000000.0,70000000.0,88933562.0,88933562.0,5.3,5.3,309.0,309.0,6.158212,6.158212,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,11.0,11.0,8.0,8.0,2,2.0,1,1.0,1,1.0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
9641.0,Cheaper by the Dozen 2,en,2005-12-21,2005,Gru,12,21,Śr,3,94.0,94.0,1.1530305,1.1530305,60000000.0,60000000.0,129181830.0,129181830.0,5.8,5.8,542.0,542.0,7.101422,7.101422,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,22.0,22.0,11.0,11.0,5,5.0,1,1.0,1,1.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
7552.0,Fun with Dick and Jane,en,2005-12-21,2005,Gru,12,21,Śr,3,90.0,90.0,1.02026112,1.2200671648351649,100000000.0,91000000.0,202026112.0,202026112.0,5.9,5.9,639.0,639.0,13.473381,13.473381,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,15.0,15.0,38.0,38.0,5,5.0,1,1.0,2,2.0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
9687.0,Keeping Mum,en,2005-12-02,2005,Gru,12,2,Pt,5,103.0,103.0,108.8503076923077,108.8503076923077,169000.0,169000.0,18564702.0,18564702.0,6.5,6.5,165.0,165.0,5.742659,5.742659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,21.0,9.0,9.0,0,0.0,1,1.0,1,1.0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11400.0,The New World,en,2005-12-25,2005,Gru,12,25,Nie,7,135.0,135.0,0.0178671,0.0178671,30000000.0,30000000.0,30536013.0,30536013.0,6.4,6.4,336.0,336.0,7.694502,7.694502,3.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,15.0,15.0,18.0,18.0,6,6.0,1,1.0,1,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
10045.0,District B13,fr,2004-11-09,2004,Lis,11,9,Wt,2,84.0,84.0,-0.20132241666666667,-0.20132241666666667,12000000.0,12000000.0,9584131.0,9584131.0,6.5,6.5,572.0,572.0,7.594102,7.594102,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,25.0,25.0,18.0,18.0,3,3.0,1,1.0,2,2.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
168705.0,BloodRayne,en,2005-10-22,2005,Paź,10,22,Sob,6,95.0,95.0,-0.9037832,-0.9037832,25000000.0,25000000.0,2405420.0,2405420.0,3.6,4.149999999999999,120.0,120.0,6.514132,6.514132,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,11.0,2.0,2.0,0,0.0,1,1.0,0,0.0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
1690.0,Hostel,en,2005-01-06,2005,Sty,1,6,Czw,4,94.0,94.0,15.787277916666667,15.787277916666667,4800000.0,4800000.0,80578934.0,80578934.0,5.7,5.7,913.0,913.0,12.093928,12.093928,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,15.0,15.0,51.0,51.0,6,6.0,1,1.0,0,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9044.0,Tristan & Isolde,en,2006-04-07,2006,Kwi,4,7,Pt,5,125.0,125.0,-0.0967741935483871,-0.0967741935483871,31000000.0,31000000.0,28000000.0,28000000.0,6.4,6.4,240.0,240.0,15.672195,15.672195,1.0,1.0,8.0,7.0,3.0,3.0,1.0,1.0,35.0,35.0,32.0,32.0,10,10.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
17379.0,Last Holiday,en,2006-01-13,2006,Sty,1,13,Pt,5,112.0,112.0,-0.14666753333333332,-0.14666753333333332,45000000.0,45000000.0,38399961.0,38399961.0,6.4,6.4,123.0,123.0,5.53836,5.53836,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,7.0,5.0,5.0,1,1.0,1,1.0,2,2.0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0
10982.0,Hoodwinked!,en,2005-12-16,2005,Gru,12,16,Pt,5,80.0,80.0,2.4035858,2.4035858,15000000.0,15000000.0,51053787.0,51053787.0,6.0,6.0,491.0,491.0,6.398984,6.398984,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,15.0,15.0,13.0,13.0,4,4.0,3,1.0,3,3.0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
834.0,Underworld: Evolution,en,2006-01-12,2006,Sty,1,12,Czw,4,106.0,106.0,1.22681602,1.22681602,50000000.0,50000000.0,111340801.0,111340801.0,6.4,6.4,1548.0,1548.0,12.496805,12.496805,4.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,17.0,17.0,20.0,20.0,8,8.0,1,1.0,1,1.0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
14226.0,Riding Alone for Thousands of Miles,zh,2005-12-22,2005,Gru,12,22,Czw,4,107.0,107.0,-0.49969,-0.49969,7500000.0,7500000.0,3752325.0,3752325.0,7.3,7.3,21.0,21.0,1.883227,1.883227,1.0,1.0,7.0,7.0,3.0,3.0,2.0,2.0,7.0,7.0,3.0,3.0,0,0.0,2,1.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12701.0,Revolution,en,1985-12-25,1985,Gru,12,25,Śr,3,126.0,126.0,-0.9871937857142857,-0.9871937857142857,28000000.0,28000000.0,358574.0,358574.0,5.3,5.3,22.0,22.0,2.806002,2.806002,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,35.0,35.0,9.0,9.0,2,2.0,1,1.0,1,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1969.0,Bandidas,es,2006-01-18,2006,Sty,1,18,Śr,3,93.0,93.0,-0.7001052285714285,-0.7001052285714285,35000000.0,35000000.0,10496317.0,10496317.0,5.8,5.8,319.0,319.0,19.294832,19.294832,4.0,4.0,6.0,6.0,3.0,3.0,2.0,2.0,17.0,17.0,15.0,15.0,3,3.0,2,1.0,0,0.0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
13275.0,Annapolis,en,2006-01-27,2006,Sty,1,27,Pt,5,108.0,108.0,-0.32703876923076924,-0.32703876923076924,26000000.0,26000000.0,17496992.0,17496992.0,6.0,6.0,94.0,94.0,5.450751,5.450751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,0,0.0,1,1.0,0,0.0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
11565.0,Big Momma's House 2,en,2006-01-26,2006,Sty,1,26,Czw,4,99.0,99.0,2.45647655,2.45647655,40000000.0,40000000.0,138259062.0,138259062.0,5.4,5.4,376.0,376.0,7.622875,7.622875,2.0,2.0,9.0,7.0,1.0,1.0,1.0,1.0,9.0,9.0,11.0,11.0,5,5.0,1,1.0,1,1.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
11283.0,Nanny McPhee,en,2005-10-21,2005,Paź,10,21,Pt,5,97.0,97.0,3.89959288,3.89959288,25000000.0,25000000.0,122489822.0,122489822.0,6.4,6.4,742.0,742.0,9.806554,9.806554,3.0,3.0,6.0,6.0,3.0,3.0,1.0,1.0,14.0,14.0,12.0,12.0,5,5.0,1,1.0,1,1.0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
9286.0,Final Destination 3,en,2006-02-10,2006,Lut,2,10,Pt,5,93.0,93.0,3.70876632,3.70876632,25000000.0,25000000.0,117719158.0,117719158.0,5.8,5.8,1000.0,1000.0,11.872997,11.872997,2.0,2.0,6.0,6.0,3.0,3.0,1.0,1.0,18.0,18.0,89.0,78.0,4,4.0,1,1.0,2,2.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
292.0,Dave Chappelle's Block Party,en,2005-09-12,2005,Wrz,9,12,Pon,1,100.0,100.0,2.906198333333333,2.906198333333333,3000000.0,3000000.0,11718595.0,11718595.0,6.5,6.5,29.0,29.0,2.092791,2.092791,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,15.0,15.0,13.0,13.0,5,5.0,1,1.0,0,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33061.0,Troll,en,1986-01-17,1986,Sty,1,17,Pt,5,82.0,82.0,3.9552863636363638,3.9552863636363638,1100000.0,1100000.0,5450815.0,5450815.0,4.9,4.9,60.0,60.0,10.254424,10.254424,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,11.0,11.0,7.0,7.0,2,2.0,1,1.0,0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9975.0,Curious George,en,2006-02-10,2006,Lut,2,10,Pt,5,86.0,86.0,0.3966963,0.3966963,50000000.0,50000000.0,69834815.0,69834815.0,6.1,6.1,109.0,109.0,12.602502,12.602502,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,23.0,23.0,52.0,52.0,7,7.0,1,1.0,1,1.0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0
9754.0,Firewall,en,2006-02-10,2006,Lut,2,10,Pt,5,105.0,105.0,0.84,0.84,45000000.0,45000000.0,82800000.0,82800000.0,5.6,5.6,270.0,270.0,6.500892,6.500892,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,19.0,19.0,9.0,9.0,3,3.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
10053.0,When a Stranger Calls,en,2006-02-03,2006,Lut,2,3,Pt,5,87.0,87.0,3.4644658,3.4644658,15000000.0,15000000.0,66966987.0,66966987.0,5.4,5.4,273.0,273.0,5.149058,5.149058,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,4,4.0,1,1.0,0,0.0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
10263.0,Tamara,en,2005-05-12,2005,Maj,5,12,Czw,4,98.0,98.0,-0.9564482105263158,-0.9564482105263158,4750000.0,4750000.0,206871.0,206871.0,5.1,5.1,64.0,64.0,3.743679,3.743679,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,16.0,16.0,23.0,23.0,9,9.0,1,1.0,0,0.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9959.0,Freedomland,en,2006-02-17,2006,Lut,2,17,Pt,5,113.0,113.0,-0.6108953139519447,-0.6108953139519447,37665000.0,37665000.0,14655628.0,14655628.0,5.2,5.2,71.0,71.0,5.388535,5.388535,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,21.0,21.0,14.0,14.0,3,3.0,1,1.0,0,0.0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
14256.0,Winter Passing,en,2006-02-07,2006,Lut,2,7,Wt,2,98.0,98.0,-0.9674905714285714,-0.9674905714285714,3500000.0,3500000.0,113783.0,113783.0,6.7,6.7,28.0,28.0,4.456904,4.456904,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,15.0,15.0,2.0,2.0,0,0.0,1,1.0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
9036.0,Eight Below,en,2006-02-17,2006,Lut,2,17,Pt,5,120.0,120.0,2.01139985,2.01139985,40000000.0,40000000.0,120455994.0,120455994.0,6.7,6.7,553.0,553.0,13.876881,13.876881,3.0,3.0,6.0,6.0,1.0,1.0,1.0,1.0,7.0,7.0,12.0,12.0,2,2.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1
10073.0,Date Movie,en,2006-02-17,2006,Lut,2,17,Pt,5,83.0,83.0,1.4274213,1.4274213,20000000.0,20000000.0,48548426.0,48548426.0,3.6,4.149999999999999,225.0,225.0,5.682129,5.682129,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,22.0,22.0,18.0,18.0,5,5.0,2,1.0,0,0.0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
7304.0,Running Scared,en,2006-01-06,2006,Sty,1,6,Pt,5,122.0,122.0,-0.4411764705882353,-0.4411764705882353,17000000.0,17000000.0,9500000.0,9500000.0,7.0,7.0,332.0,332.0,7.435544,7.435544,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,15.0,15.0,14.0,14.0,8,8.0,1,1.0,0,0.0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
16781.0,Madea's Family Reunion,en,2006-02-24,2006,Lut,2,24,Pt,5,110.0,110.0,8.538587333333334,8.538587333333334,6000000.0,6000000.0,57231524.0,57231524.0,6.0,6.0,77.0,77.0,4.304175,4.304175,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,37.0,37.0,74.0,74.0,6,6.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
9920.0,Ultraviolet,en,2006-03-03,2006,Mar,3,3,Pt,5,87.0,87.0,0.0356737,0.0356737,30000000.0,30000000.0,31070211.0,31070211.0,4.8,4.8,468.0,468.0,11.096655,11.096655,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,21.0,21.0,76.0,76.0,5,5.0,1,1.0,0,0.0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
10025.0,Just My Luck,en,2006-05-12,2006,Maj,5,12,Pt,5,103.0,103.0,0.36285375,0.36285375,28000000.0,28000000.0,38159905.0,38159905.0,5.8,5.8,512.0,512.0,6.053567,6.053567,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,22.0,22.0,22.0,22.0,6,6.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
9682.0,Pulse,en,2006-08-11,2006,Sie,8,11,Pt,5,90.0,90.0,-0.21295565789473683,-0.21295565789473683,38000000.0,38000000.0,29907685.0,29907685.0,5.0,5.0,154.0,154.0,10.307277,10.307277,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,15.0,15.0,9.0,9.0,2,2.0,1,1.0,0,0.0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
2207.0,16 Blocks,en,2006-03-01,2006,Mar,3,1,Śr,3,105.0,105.0,0.19390401818181818,0.19390401818181818,55000000.0,55000000.0,65664721.0,65664721.0,6.2,6.2,675.0,675.0,11.887779,11.887779,4.0,4.0,8.0,7.0,2.0,2.0,1.0,1.0,21.0,21.0,13.0,13.0,4,4.0,1,1.0,1,1.0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1
6877.0,Failure to Launch,en,2006-03-10,2006,Mar,3,10,Pt,5,97.0,97.0,1.56813774,1.56813774,50000000.0,50000000.0,128406887.0,128406887.0,5.5,5.5,407.0,407.0,9.438013,9.438013,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,12.0,12.0,8.0,8.0,2,2.0,1,1.0,2,2.0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
950.0,Ice Age: The Meltdown,en,2006-03-23,2006,Mar,3,23,Czw,4,91.0,91.0,7.26175975,2.08283491875,80000000.0,80000000.0,660940780.0,246626793.5,6.5,6.5,3034.0,1982.75,16.646029,16.646029,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,42.0,42.0,10.0,10.0,1,1.0,1,1.0,1,1.0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
752.0,V for Vendetta,en,2006-03-15,2006,Mar,3,15,Śr,3,132.0,132.0,1.4539080555555555,1.4539080555555555,54000000.0,54000000.0,132511035.0,132511035.0,7.7,7.7,4562.0,1982.75,20.214422,20.214422,3.0,3.0,8.0,7.0,3.0,3.0,1.0,1.0,77.0,50.0,194.0,78.0,6,6.0,1,1.0,2,2.0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1
9655.0,She's the Man,en,2006-03-17,2006,Mar,3,17,Pt,5,105.0,105.0,0.69445795,0.69445795,20000000.0,20000000.0,33889159.0,33889159.0,6.4,6.4,691.0,691.0,6.916201,6.916201,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,15.0,15.0,9.0,9.0,2,2.0,1,1.0,0,0.0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
9388.0,Thank You for Smoking,en,2005-09-05,2005,Wrz,9,5,Pon,1,92.0,92.0,2.814386,2.814386,6500000.0,6500000.0,24793509.0,24793509.0,7.1,7.1,670.0,670.0,9.369527,9.369527,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,45.0,45.0,112.0,78.0,9,9.0,1,1.0,1,1.0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
9950.0,Find Me Guilty,en,2006-03-16,2006,Mar,3,16,Czw,4,125.0,125.0,-0.7971817692307692,-0.7971817692307692,13000000.0,13000000.0,2636637.0,2636637.0,6.5,6.5,139.0,139.0,15.295949,15.295949,1.0,1.0,9.0,7.0,2.0,2.0,1.0,1.0,20.0,20.0,29.0,29.0,12,11.0,1,1.0,3,3.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
